Model_Name,GPU_Type,Dataset,Epoch,Val_Loss
deformable_vit,P100,cifar100,42,2.013595502361914
deformable_vit,P100,cifar100,43,2.048607874811762
deformable_vit,P100,cifar100,44,2.0164857258060254
deformable_vit,P100,cifar100,45,2.018184491708422
deformable_vit,P100,cifar100,46,1.95930048780512
deformable_vit,P100,cifar100,47,1.9831540530594047
deformable_vit,P100,cifar100,48,1.9049498321654053
deformable_vit,P100,cifar100,49,1.9332346475775288
deformable_vit,P100,cifar100,50,1.9049375936677275
deformable_vit,P100,cifar100,51,1.94176804982825
deformable_vit,P100,cifar100,52,1.9187973340440936
deformable_vit,P100,cifar100,53,1.9283626905003937
deformable_vit,P100,cifar100,54,1.9295886639809523
deformable_vit,P100,cifar100,55,1.9369396403804444
deformable_vit,P100,cifar100,56,1.9745993707857608
deformable_vit,P100,cifar100,57,1.9778105383302889
deformable_vit,P100,cifar100,58,1.9802428749483825
deformable_vit,P100,cifar100,59,1.9954940889685604
deformable_vit,P100,cifar100,60,1.978284975957137
deformable_vit,P100,cifar100,61,1.9836108564279429
deformable_vit,P100,cifar100,62,1.9826217859762143
deformable_vit,P100,cifar100,63,1.9581001692050823
deformable_vit,P100,cifar100,64,1.914317976790894
deformable_vit,P100,cifar100,65,1.9497908569616509
deformable_vit,P100,cifar100,66,1.9311424646617328
deformable_vit,P100,cifar100,67,1.8687100205612623
deformable_vit,P100,cifar100,68,1.904887001326535
deformable_vit,P100,cifar100,69,1.845656150998268
deformable_vit,P100,cifar100,70,1.8517848509608563
deformable_vit,P100,cifar100,71,1.8538968612444795
deformable_vit,P100,cifar100,72,1.8494958471941247
deformable_vit,P100,cifar100,73,1.899779480349264
deformable_vit,P100,cifar100,74,1.822277403412744
deformable_vit,P100,cifar100,75,1.8437442124816097
deformable_vit,P100,cifar100,76,1.8249190082307367
deformable_vit,P100,cifar100,77,1.8406416938104195
deformable_vit,P100,cifar100,78,1.8482116738341
deformable_vit,P100,cifar100,79,1.8552205472406884
deformable_vit,P100,cifar100,80,1.801624494375715
deformable_vit,P100,cifar100,81,1.8353164686171928
deformable_vit,P100,cifar100,82,1.8469793599775943
deformable_vit,P100,cifar100,83,1.8912433461159048
deformable_vit,P100,cifar100,84,1.8344575128074008
deformable_vit,P100,cifar100,85,1.841608656029676
deformable_vit,P100,cifar100,86,1.776668086764846
deformable_vit,P100,cifar100,87,1.780913396968057
deformable_vit,P100,cifar100,88,1.832926801226885
deformable_vit,P100,cifar100,89,1.7560027158307951
deformable_vit,P100,cifar100,90,1.770693531577967
deformable_vit,P100,cifar100,91,1.740505439967536
deformable_vit,P100,cifar100,92,1.7543759634113227
deformable_vit,P100,cifar100,93,1.73254692970925
deformable_vit,P100,cifar100,94,1.741155826071969
deformable_vit,P100,cifar100,95,1.7409825526718714
deformable_vit,P100,cifar100,96,1.7471042802797865
deformable_vit,P100,cifar100,97,1.7737736567058957
deformable_vit,P100,cifar100,98,1.7148748595595094
deformable_vit,P100,cifar100,99,1.70273625341082
resnet152,V100,cifar10,0,2.228059323
resnet152,V100,cifar10,1,2.063690192
resnet152,V100,cifar10,2,2.228414275
resnet152,V100,cifar10,3,1.808955745
resnet152,V100,cifar10,4,1.726613703
resnet152,V100,cifar10,5,1.855295533
resnet152,V100,cifar10,6,1.978440205
resnet152,V100,cifar10,7,1.684865315
resnet152,V100,cifar10,8,2.150799987
resnet152,V100,cifar10,9,2.858354792
resnet152,V100,cifar10,10,1.765551064
resnet152,V100,cifar10,11,2.258181751
resnet152,V100,cifar10,12,1.528991893
resnet152,V100,cifar10,13,1.356171025
resnet152,V100,cifar10,14,1.309367886
resnet152,V100,cifar10,15,1.751815673
resnet152,V100,cifar10,16,1.62648566
resnet152,V100,cifar10,17,1.711896327
resnet152,V100,cifar10,18,1.608217473
resnet152,V100,cifar10,19,1.415355351
resnet152,V100,cifar10,20,1.393280737
resnet152,V100,cifar10,21,1.010377917
resnet152,V100,cifar10,22,1.169502654
resnet152,V100,cifar10,23,1.069686713
resnet152,V100,cifar10,24,1.05939266
resnet152,V100,cifar10,25,0.994107994
resnet152,V100,cifar10,26,1.177638665
resnet152,V100,cifar10,27,1.075630075
resnet152,V100,cifar10,28,0.96099233
resnet152,V100,cifar10,29,0.9562632
resnet152,V100,cifar10,30,0.941492458
resnet152,V100,cifar10,31,0.935589888
resnet152,V100,cifar10,32,0.945728088
resnet152,V100,cifar10,33,0.93761491
resnet152,V100,cifar10,34,0.912715302
resnet152,V100,cifar10,35,0.906094896
resnet152,V100,cifar10,36,0.884963532
resnet152,V100,cifar10,37,0.852241008
resnet152,V100,cifar10,38,0.862228598
resnet152,V100,cifar10,39,0.850250597
resnet152,V100,cifar10,40,0.869331905
resnet152,V100,cifar10,41,0.849387889
resnet152,V100,cifar10,42,0.84564447
resnet152,V100,cifar10,43,0.855763388
resnet152,V100,cifar10,44,0.838695416
resnet152,V100,cifar10,45,0.821626803
resnet152,V100,cifar10,46,0.834663217
resnet152,V100,cifar10,47,0.818351078
resnet152,V100,cifar10,48,0.802624775
resnet152,V100,cifar10,49,0.800510558
resnet152,V100,cifar10,50,0.810708115
resnet152,V100,cifar10,51,0.800970204
resnet152,V100,cifar10,52,0.81606474
resnet152,V100,cifar10,53,0.790017421
resnet152,V100,cifar10,54,0.773871833
resnet152,V100,cifar10,55,0.789223848
resnet152,V100,cifar10,56,0.779633046
resnet152,V100,cifar10,57,0.764882076
resnet152,V100,cifar10,58,0.796068852
resnet152,V100,cifar10,59,0.793444047
resnet152,V100,cifar10,60,0.745256221
resnet152,V100,cifar10,61,0.790720943
resnet152,V100,cifar10,62,0.765474743
resnet152,V100,cifar10,63,0.752083012
resnet152,V100,cifar10,64,0.763823429
resnet152,V100,cifar10,65,0.730785489
resnet152,V100,cifar10,66,0.734691343
resnet152,V100,cifar10,67,0.743706412
resnet152,V100,cifar10,68,0.734902383
resnet152,V100,cifar10,69,0.73449646
resnet152,V100,cifar10,70,0.730517223
resnet152,V100,cifar10,71,0.738269196
resnet152,V100,cifar10,72,0.7216607
resnet152,V100,cifar10,73,0.729892293
resnet152,V100,cifar10,74,0.713907692
resnet152,V100,cifar10,75,0.721054358
resnet152,V100,cifar10,76,0.716311271
resnet152,V100,cifar10,77,0.709232377
resnet152,V100,cifar10,78,0.708499319
resnet152,V100,cifar10,79,0.700325
resnet152,V100,cifar10,80,0.71052452
resnet152,V100,cifar10,81,0.706266249
resnet152,V100,cifar10,82,0.702351352
resnet152,V100,cifar10,83,0.695125213
resnet152,V100,cifar10,84,0.694431397
resnet152,V100,cifar10,85,0.693826533
resnet152,V100,cifar10,86,0.695993069
resnet152,V100,cifar10,87,0.681474863
resnet152,V100,cifar10,88,0.696469593
resnet152,V100,cifar10,89,0.69167137
resnet152,V100,cifar10,90,0.704830785
resnet152,V100,cifar10,91,0.705985221
resnet152,V100,cifar10,92,0.689473288
resnet152,V100,cifar10,93,0.706430414
resnet152,V100,cifar10,94,0.692767978
resnet152,V100,cifar10,95,0.689289313
resnet152,V100,cifar10,96,0.682955641
resnet152,V100,cifar10,97,0.684845464
resnet152,V100,cifar10,98,0.682138851
resnet152,V100,cifar10,99,0.685893181
resnet152,V100,cifar100,0,4.568490349
resnet152,V100,cifar100,1,4.586716415
resnet152,V100,cifar100,2,4.771615977
resnet152,V100,cifar100,3,4.727347131
resnet152,V100,cifar100,4,4.637732443
resnet152,V100,cifar100,5,4.32199627
resnet152,V100,cifar100,6,3.801501839
resnet152,V100,cifar100,7,4.526184407
resnet152,V100,cifar100,8,4.352756894
resnet152,V100,cifar100,9,4.276960734
resnet152,V100,cifar100,10,3.119465909
resnet152,V100,cifar100,11,2.958453733
resnet152,V100,cifar100,12,2.896378136
resnet152,V100,cifar100,13,3.001425908
resnet152,V100,cifar100,14,2.704378954
resnet152,V100,cifar100,15,2.733348679
resnet152,V100,cifar100,16,2.670900665
resnet152,V100,cifar100,17,2.705745666
resnet152,V100,cifar100,18,3.055161841
resnet152,V100,cifar100,19,2.765284143
resnet152,V100,cifar100,20,2.585920959
resnet152,V100,cifar100,21,2.715237831
resnet152,V100,cifar100,22,2.571455257
resnet152,V100,cifar100,23,2.473314742
resnet152,V100,cifar100,24,2.555883519
resnet152,V100,cifar100,25,2.418225143
resnet152,V100,cifar100,26,2.861415044
resnet152,V100,cifar100,27,2.476089422
resnet152,V100,cifar100,28,2.38225613
resnet152,V100,cifar100,29,2.504488025
resnet152,V100,cifar100,30,2.518575261
resnet152,V100,cifar100,31,2.369473691
resnet152,V100,cifar100,32,2.35036118
resnet152,V100,cifar100,33,2.394067877
resnet152,V100,cifar100,34,2.35308063
resnet152,V100,cifar100,35,2.230159093
resnet152,V100,cifar100,36,2.330617587
resnet152,V100,cifar100,37,2.579388338
resnet152,V100,cifar100,38,3.131115706
resnet152,V100,cifar100,39,2.216865965
resnet152,V100,cifar100,40,2.227375654
resnet152,V100,cifar100,41,2.176831067
resnet152,V100,cifar100,42,2.186063039
resnet152,V100,cifar100,43,2.168036856
resnet152,V100,cifar100,44,2.320461815
resnet152,V100,cifar100,45,2.162062096
resnet152,V100,cifar100,46,2.140988691
resnet152,V100,cifar100,47,2.124857577
resnet152,V100,cifar100,48,2.101268611
resnet152,V100,cifar100,49,2.131258549
resnet152,V100,cifar100,50,2.194349436
resnet152,V100,cifar100,51,2.132794088
resnet152,V100,cifar100,52,2.459112939
resnet152,V100,cifar100,53,2.322855016
resnet152,V100,cifar100,54,2.020175777
resnet152,V100,cifar100,55,2.099992686
resnet152,V100,cifar100,56,2.020517179
resnet152,V100,cifar100,57,2.075042468
resnet152,V100,cifar100,58,2.084255411
resnet152,V100,cifar100,59,2.052031499
resnet152,V100,cifar100,60,2.059777242
resnet152,V100,cifar100,61,2.005611954
resnet152,V100,cifar100,62,2.039703324
resnet152,V100,cifar100,63,2.014519987
resnet152,V100,cifar100,64,1.988094212
resnet152,V100,cifar100,65,2.018060705
resnet152,V100,cifar100,66,2.026567638
resnet152,V100,cifar100,67,1.973465356
resnet152,V100,cifar100,68,2.010220264
resnet152,V100,cifar100,69,1.9623727
resnet152,V100,cifar100,70,1.983397539
resnet152,V100,cifar100,71,1.968276011
resnet152,V100,cifar100,72,1.961162158
resnet152,V100,cifar100,73,1.946770036
resnet152,V100,cifar100,74,1.956561969
resnet152,V100,cifar100,75,1.936726566
resnet152,V100,cifar100,76,1.935616968
resnet152,V100,cifar100,77,1.939161357
resnet152,V100,cifar100,78,1.94290571
resnet152,V100,cifar100,79,1.93822304
resnet152,V100,cifar100,80,1.946032268
resnet152,V100,cifar100,81,1.914902015
resnet152,V100,cifar100,82,1.924512225
resnet152,V100,cifar100,83,1.915825329
resnet152,V100,cifar100,84,1.912590913
resnet152,V100,cifar100,85,1.905675197
resnet152,V100,cifar100,86,1.921213065
resnet152,V100,cifar100,87,1.928260496
resnet152,V100,cifar100,88,1.911514757
resnet152,V100,cifar100,89,1.903882042
resnet152,V100,cifar100,90,1.912633916
resnet152,V100,cifar100,91,1.894359354
resnet152,V100,cifar100,92,1.897434512
resnet152,V100,cifar100,93,1.888645843
resnet152,V100,cifar100,94,1.888319924
resnet152,V100,cifar100,95,1.893793768
resnet152,V100,cifar100,96,1.892819704
resnet152,V100,cifar100,97,1.887760572
resnet152,V100,cifar100,98,1.893432309
resnet152,V100,cifar100,99,1.890553496
resnet152,V100,TinyImageNet,0,6.054093378933616
resnet152,V100,TinyImageNet,1,5.686793908745239
resnet152,V100,TinyImageNet,2,5.8
resnet152,V100,TinyImageNet,3,5.1301485961718925
resnet152,V100,TinyImageNet,4,5.3
resnet152,V100,TinyImageNet,5,5.0
resnet152,V100,TinyImageNet,6,4.386938293190845
resnet152,V100,TinyImageNet,7,4.200434436374072
resnet152,V100,TinyImageNet,8,4.088643152513943
resnet152,V100,TinyImageNet,9,3.987671427270956
resnet152,V100,TinyImageNet,10,3.9000816952290736
resnet152,V100,TinyImageNet,11,3.80139977092212
resnet152,V100,TinyImageNet,12,3.705682860646589
resnet152,V100,TinyImageNet,13,3.89796
resnet152,V100,TinyImageNet,14,3.6439803822837984
resnet152,V100,TinyImageNet,15,3.6118721639992266
resnet152,V100,TinyImageNet,16,4.0
resnet152,V100,TinyImageNet,17,3.52910289959504
resnet152,V100,TinyImageNet,18,3.4897785376179846
resnet152,V100,TinyImageNet,19,3.468321347139201
resnet152,V100,TinyImageNet,20,3.4350797304746687
resnet152,V100,TinyImageNet,21,3.459848812900673
resnet152,V100,TinyImageNet,22,3.422435697961133
resnet152,V100,TinyImageNet,23,3.351732301197264
resnet152,V100,TinyImageNet,24,3.3775994861141267
resnet152,V100,TinyImageNet,25,3.31911615255038
resnet152,V100,TinyImageNet,26,3.2896110198009145
resnet152,V100,TinyImageNet,27,3.252103253209336
resnet152,V100,TinyImageNet,28,3.2141464114785125
resnet152,V100,TinyImageNet,29,3.2681284911349104
resnet152,V100,TinyImageNet,30,3.144502447060605
resnet152,V100,TinyImageNet,31,3.117728730286263
resnet152,V100,TinyImageNet,32,3.115183317172741
resnet152,V100,TinyImageNet,33,3.1081610249792124
resnet152,V100,TinyImageNet,34,3.0670954026218173
resnet152,V100,TinyImageNet,35,3.063560446846431
resnet152,V100,TinyImageNet,36,3.0540099637559384
resnet152,V100,TinyImageNet,37,3.0095096956644247
resnet152,V100,TinyImageNet,38,3.0092208206906275
resnet152,V100,TinyImageNet,39,2.9819831281216844
resnet152,V100,TinyImageNet,40,2.979070434067595
resnet152,V100,TinyImageNet,41,2.988815178565412
resnet152,V100,TinyImageNet,42,2.9789414555591027
resnet152,V100,TinyImageNet,43,2.976471725648951
resnet152,V100,TinyImageNet,44,2.983297054186257
resnet152,V100,TinyImageNet,45,2.9639975722492147
resnet152,V100,TinyImageNet,46,2.9798298769452285
resnet152,V100,TinyImageNet,47,3.032434138576615
resnet152,V100,TinyImageNet,48,2.9199514086683505
resnet152,V100,TinyImageNet,49,2.9758287760366704
resnet152,V100,TinyImageNet,50,2.977643189108808
resnet152,V100,TinyImageNet,51,2.941987177448836
resnet152,V100,TinyImageNet,52,2.954063607321696
resnet152,V100,TinyImageNet,53,2.9160374490756324
resnet152,V100,TinyImageNet,54,2.961028753811779
resnet152,V100,TinyImageNet,55,2.9534137119364146
resnet152,V100,TinyImageNet,56,2.952687323450261
resnet152,V100,TinyImageNet,57,2.9301128893095494
resnet152,V100,TinyImageNet,58,2.916279810348755
resnet152,V100,TinyImageNet,59,2.956663138085033
resnet152,V100,TinyImageNet,60,2.922030850382737
resnet152,V100,TinyImageNet,61,2.908927445109848
resnet152,V100,TinyImageNet,62,2.914666346315377
resnet152,V100,TinyImageNet,63,2.9254700257988646
resnet152,V100,TinyImageNet,64,2.8953916436678475
resnet152,V100,TinyImageNet,65,2.868163596302427
resnet152,V100,TinyImageNet,66,2.8925457372435988
resnet152,V100,TinyImageNet,67,2.949876949610384
resnet152,V100,TinyImageNet,68,2.945168660046967
resnet152,V100,TinyImageNet,69,2.9002120117868584
resnet152,V100,TinyImageNet,70,2.906678603829693
resnet152,V100,TinyImageNet,71,2.896754026031354
resnet152,V100,TinyImageNet,72,2.876006569851796
resnet152,V100,TinyImageNet,73,2.8556330072832976
resnet152,V100,TinyImageNet,74,2.915335486864002
resnet152,V100,TinyImageNet,75,2.831052829707441
resnet152,V100,TinyImageNet,76,2.846839606603145
resnet152,V100,TinyImageNet,77,2.911760582108602
resnet152,V100,TinyImageNet,78,2.886890504246125
resnet152,V100,TinyImageNet,79,2.919328802508641
resnet152,V100,TinyImageNet,80,2.931356314950196
resnet152,V100,TinyImageNet,81,2.88400885563962
resnet152,V100,TinyImageNet,82,2.852420023754231
resnet152,V100,TinyImageNet,83,2.9214583206002707
resnet152,V100,TinyImageNet,84,2.8508141582858686
resnet152,V100,TinyImageNet,85,2.912775094196824
resnet152,V100,TinyImageNet,86,2.9490479722415186
resnet152,V100,TinyImageNet,87,2.8474479425314163
resnet152,V100,TinyImageNet,88,2.9113155011560825
resnet152,V100,TinyImageNet,89,2.8786538013617338
resnet152,V100,TinyImageNet,90,2.9080570365886262
resnet152,V100,TinyImageNet,91,2.9164515883902093
resnet152,V100,TinyImageNet,92,2.8298604901113027
resnet152,V100,TinyImageNet,93,2.867703683406289
resnet152,V100,TinyImageNet,94,2.8836568610910405
resnet152,V100,TinyImageNet,95,2.923494515433695
resnet152,V100,TinyImageNet,96,2.8850039816754927
resnet152,V100,TinyImageNet,97,2.838580519069111
resnet152,V100,TinyImageNet,98,2.849402676811411
resnet152,V100,TinyImageNet,99,2.886526709046865
swin,V100,cifar10,0,1.7640729961395265
swin,V100,cifar10,1,1.544281774520874
swin,V100,cifar10,2,1.3435211475372315
swin,V100,cifar10,3,1.2928509872436524
swin,V100,cifar10,4,1.1931787269592284
swin,V100,cifar10,5,1.1854840459823608
swin,V100,cifar10,6,1.116338379096985
swin,V100,cifar10,7,1.0980768827438354
swin,V100,cifar10,8,1.07396692943573
swin,V100,cifar10,9,1.0741100612640382
swin,V100,cifar10,10,0.9995656721115111
swin,V100,cifar10,11,0.961246210193634
swin,V100,cifar10,12,0.9349726472854616
swin,V100,cifar10,13,0.9031985242843628
swin,V100,cifar10,14,0.9081001086235048
swin,V100,cifar10,15,0.8815968849182129
swin,V100,cifar10,16,0.8765018009185791
swin,V100,cifar10,17,0.8587766654968262
swin,V100,cifar10,18,0.8490340034484863
swin,V100,cifar10,19,0.8334596180915832
swin,V100,cifar10,20,0.8366626161575318
swin,V100,cifar10,21,0.8189511416435241
swin,V100,cifar10,22,0.812827986907959
swin,V100,cifar10,23,0.80884978723526
swin,V100,cifar10,24,0.7932047880172729
swin,V100,cifar10,25,0.7889954707145691
swin,V100,cifar10,26,0.7785655237197876
swin,V100,cifar10,27,0.7834476142883301
swin,V100,cifar10,28,0.7622254503250122
swin,V100,cifar10,29,0.7641747913360596
swin,V100,cifar10,30,0.7571948532104492
swin,V100,cifar10,31,0.7541234237670899
swin,V100,cifar10,32,0.7582959271430969
swin,V100,cifar10,33,0.7517906186103821
swin,V100,cifar10,34,0.7551848402023316
swin,V100,cifar10,35,0.7404495139122009
swin,V100,cifar10,36,0.7400403433799744
swin,V100,cifar10,37,0.7401808324813843
swin,V100,cifar10,38,0.7643344093322754
swin,V100,cifar10,39,0.7197873339653015
swin,V100,cifar10,40,0.7143202396392823
swin,V100,cifar10,41,0.7128322500228882
swin,V100,cifar10,42,0.7187161264419556
swin,V100,cifar10,43,0.7112063704490662
swin,V100,cifar10,44,0.7094491733551025
swin,V100,cifar10,45,0.7203176253318787
swin,V100,cifar10,46,0.6977761779785157
swin,V100,cifar10,47,0.6994297185897828
swin,V100,cifar10,48,0.6802242812156677
swin,V100,cifar10,49,0.6959044060707092
swin,V100,cifar10,50,0.6865993801116943
swin,V100,cifar10,51,0.7024588379859924
swin,V100,cifar10,52,0.6856488903045654
swin,V100,cifar10,53,0.6783801996231079
swin,V100,cifar10,54,0.6811017074584961
swin,V100,cifar10,55,0.683098727607727
swin,V100,cifar10,56,0.6737109136581421
swin,V100,cifar10,57,0.6887260069847106
swin,V100,cifar10,58,0.6886050693511963
swin,V100,cifar10,59,0.6629880725860595
swin,V100,cifar10,60,0.6838702836990357
swin,V100,cifar10,61,0.6624159101486206
swin,V100,cifar10,62,0.6760807579040528
swin,V100,cifar10,63,0.6727341455459594
swin,V100,cifar10,64,0.6602287279129029
swin,V100,cifar10,65,0.6654164504051209
swin,V100,cifar10,66,0.6497355415344238
swin,V100,cifar10,67,0.6675477185249329
swin,V100,cifar10,68,0.6514329279899597
swin,V100,cifar10,69,0.6436930082321167
swin,V100,cifar10,70,0.6465782421112061
swin,V100,cifar10,71,0.6487476488113403
swin,V100,cifar10,72,0.6495146772384643
swin,V100,cifar10,73,0.6485181373596192
swin,V100,cifar10,74,0.6454335475921631
swin,V100,cifar10,75,0.6450655328750611
swin,V100,cifar10,76,0.636269102191925
swin,V100,cifar10,77,0.6385703105926513
swin,V100,cifar10,78,0.6375428942680359
swin,V100,cifar10,79,0.6343551931381226
swin,V100,cifar10,80,0.632481067276001
swin,V100,cifar10,81,0.6342161750793457
swin,V100,cifar10,82,0.6344004795074463
swin,V100,cifar10,83,0.6326846925735473
swin,V100,cifar10,84,0.6288043888092041
swin,V100,cifar10,85,0.630629994392395
swin,V100,cifar10,86,0.6295778478622437
swin,V100,cifar10,87,0.631305216217041
swin,V100,cifar10,88,0.6288779751777649
swin,V100,cifar10,89,0.6295584562301636
swin,V100,cifar10,90,0.626253632736206
swin,V100,cifar10,91,0.6286657815933228
swin,V100,cifar10,92,0.6267160576820373
swin,V100,cifar10,93,0.6246676116943359
swin,V100,cifar10,94,0.6246280261039734
swin,V100,cifar10,95,0.6263521829605102
swin,V100,cifar10,96,0.6254872611999511
swin,V100,cifar10,97,0.6252875411987304
swin,V100,cifar10,98,0.6251672054290771
swin,V100,cifar10,99,0.6253029287338256
swin,V100,cifar100,0,3.9483361595153807
swin,V100,cifar100,1,3.4102529571533204
swin,V100,cifar100,2,3.0727554733276365
swin,V100,cifar100,3,2.8378498294830323
swin,V100,cifar100,4,2.631565217208862
swin,V100,cifar100,5,2.62795786819458
swin,V100,cifar100,6,2.477899312210083
swin,V100,cifar100,7,2.3920271392822268
swin,V100,cifar100,8,2.30218218460083
swin,V100,cifar100,9,2.2697727203369142
swin,V100,cifar100,10,2.1787685176849365
swin,V100,cifar100,11,2.1215929153442383
swin,V100,cifar100,12,2.0538963947296143
swin,V100,cifar100,13,2.001338215637207
swin,V100,cifar100,14,1.9555499458312988
swin,V100,cifar100,15,1.9490779514312744
swin,V100,cifar100,16,1.917889733886719
swin,V100,cifar100,17,1.9231854108810424
swin,V100,cifar100,18,1.8730558387756349
swin,V100,cifar100,19,1.85967101020813
swin,V100,cifar100,20,1.840444916152954
swin,V100,cifar100,21,1.8436164791107177
swin,V100,cifar100,22,1.7938059553146362
swin,V100,cifar100,23,1.7810945659637452
swin,V100,cifar100,24,1.7968930240631102
swin,V100,cifar100,25,1.7765595724105836
swin,V100,cifar100,26,1.7759981616973877
swin,V100,cifar100,27,1.7654397911071775
swin,V100,cifar100,28,1.7546523391723632
swin,V100,cifar100,29,1.752516222000122
swin,V100,cifar100,30,1.7738973796844482
swin,V100,cifar100,31,1.753860185623169
swin,V100,cifar100,32,1.730419067955017
swin,V100,cifar100,33,1.7150448265075684
swin,V100,cifar100,34,1.7130256734848022
swin,V100,cifar100,35,1.696503537940979
swin,V100,cifar100,36,1.724008409500122
swin,V100,cifar100,37,1.7154478034973144
swin,V100,cifar100,38,1.706810744857788
swin,V100,cifar100,39,1.7065101150512696
swin,V100,cifar100,40,1.694380627822876
swin,V100,cifar100,41,1.6663765077590942
swin,V100,cifar100,42,1.687349126434326
swin,V100,cifar100,43,1.6609315586090088
swin,V100,cifar100,44,1.687106681060791
swin,V100,cifar100,45,1.6636018142700195
swin,V100,cifar100,46,1.6492915857315062
swin,V100,cifar100,47,1.6520142929077148
swin,V100,cifar100,48,1.6485218801498414
swin,V100,cifar100,49,1.650503782272339
swin,V100,cifar100,50,1.663357642364502
swin,V100,cifar100,51,1.652570567893982
swin,V100,cifar100,52,1.632937606048584
swin,V100,cifar100,53,1.6504629322052002
swin,V100,cifar100,54,1.6132083923339844
swin,V100,cifar100,55,1.6338137952804566
swin,V100,cifar100,56,1.6106806308746338
swin,V100,cifar100,57,1.6255249782562256
swin,V100,cifar100,58,1.6188301486968997
swin,V100,cifar100,59,1.605683182144165
swin,V100,cifar100,60,1.6051793342590333
swin,V100,cifar100,61,1.6143626483917235
swin,V100,cifar100,62,1.6067799659729003
swin,V100,cifar100,63,1.6169102741241457
swin,V100,cifar100,64,1.5911906665802005
swin,V100,cifar100,65,1.5963664087295533
swin,V100,cifar100,66,1.5948464630126953
swin,V100,cifar100,67,1.588455488204956
swin,V100,cifar100,68,1.5823582786560058
swin,V100,cifar100,69,1.5874729425430298
swin,V100,cifar100,70,1.5739846042633057
swin,V100,cifar100,71,1.5769535522460938
swin,V100,cifar100,72,1.5799058179855348
swin,V100,cifar100,73,1.5713102838516235
swin,V100,cifar100,74,1.556221515083313
swin,V100,cifar100,75,1.5838440992355347
swin,V100,cifar100,76,1.5688486701965332
swin,V100,cifar100,77,1.5699601360321045
swin,V100,cifar100,78,1.5707177013397218
swin,V100,cifar100,79,1.5456215454101565
swin,V100,cifar100,80,1.5438784118652344
swin,V100,cifar100,81,1.530606187820435
swin,V100,cifar100,82,1.5564114461898804
swin,V100,cifar100,83,1.541076061630249
swin,V100,cifar100,84,1.5292210258483887
swin,V100,cifar100,85,1.542182524108887
swin,V100,cifar100,86,1.5322207515716553
swin,V100,cifar100,87,1.5389220729827882
swin,V100,cifar100,88,1.5344173637390135
swin,V100,cifar100,89,1.5389109825134275
swin,V100,cifar100,90,1.5309203964233398
swin,V100,cifar100,91,1.5305262287139894
swin,V100,cifar100,92,1.530901393699646
swin,V100,cifar100,93,1.5271707050323486
swin,V100,cifar100,94,1.5282393562316894
swin,V100,cifar100,95,1.5271053979873657
swin,V100,cifar100,96,1.5292979982376098
swin,V100,cifar100,97,1.5270036945343015
swin,V100,cifar100,98,1.5265977527618408
swin,V100,cifar100,99,1.5278673015594482
swin,V100,TinyImageNet,0,4.530781922139859
swin,V100,TinyImageNet,1,4.321571967237895
swin,V100,TinyImageNet,2,4.138336699279598
swin,V100,TinyImageNet,3,3.933994316325845
swin,V100,TinyImageNet,4,3.795046381999356
swin,V100,TinyImageNet,5,3.6013194953099275
swin,V100,TinyImageNet,6,3.488992145355824
swin,V100,TinyImageNet,7,3.40865769138235
swin,V100,TinyImageNet,8,3.266732909499614
swin,V100,TinyImageNet,9,3.2339168823034137
swin,V100,TinyImageNet,10,3.094339780029516
swin,V100,TinyImageNet,11,3.065158539133604
swin,V100,TinyImageNet,12,3.0407590306907712
swin,V100,TinyImageNet,13,2.997740126221931
swin,V100,TinyImageNet,14,2.932758563008653
swin,V100,TinyImageNet,15,2.9941863896567247
swin,V100,TinyImageNet,16,2.894341110919867
swin,V100,TinyImageNet,17,2.9714140446590487
swin,V100,TinyImageNet,18,2.8869042402047
swin,V100,TinyImageNet,19,2.926382409702933
swin,V100,TinyImageNet,20,2.876783422048588
swin,V100,TinyImageNet,21,2.942274523295525
swin,V100,TinyImageNet,22,2.9140389782819547
swin,V100,TinyImageNet,23,2.909568668389548
swin,V100,TinyImageNet,24,2.9370409224791687
swin,V100,TinyImageNet,25,2.9477956264047376
swin,V100,TinyImageNet,26,2.8916797096084244
swin,V100,TinyImageNet,27,2.9233320380442147
swin,V100,TinyImageNet,28,2.8662854602655443
swin,V100,TinyImageNet,29,2.85680201639022
swin,V100,TinyImageNet,30,2.9285757831431987
swin,V100,TinyImageNet,31,2.8397897005586774
swin,V100,TinyImageNet,32,2.7615403443953865
swin,V100,TinyImageNet,33,2.8147024304368884
swin,V100,TinyImageNet,34,2.817992712708208
swin,V100,TinyImageNet,35,2.7767188716414424
swin,V100,TinyImageNet,36,2.795434177286243
swin,V100,TinyImageNet,37,2.681135186387034
swin,V100,TinyImageNet,38,2.6956011489268583
swin,V100,TinyImageNet,39,2.680131805983277
swin,V100,TinyImageNet,40,2.695937502288
swin,V100,TinyImageNet,41,2.629465683626208
swin,V100,TinyImageNet,42,2.620457336899473
swin,V100,TinyImageNet,43,2.6935002576452582
swin,V100,TinyImageNet,44,2.6270548346002784
swin,V100,TinyImageNet,45,2.659738505583721
swin,V100,TinyImageNet,46,2.593873873851885
swin,V100,TinyImageNet,47,2.64057162132045
swin,V100,TinyImageNet,48,2.6462403136960555
swin,V100,TinyImageNet,49,2.601576235431708
swin,V100,TinyImageNet,50,2.5881325560062054
swin,V100,TinyImageNet,51,2.599914605344134
swin,V100,TinyImageNet,52,2.610874934027544
